Gm#,Date,,HomeTeam,AwayTeam,W/L,R,RA,Inn,HomeWL,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,HomeStreak,Orig. Scheduled,HomeGame,umpire-HP,umpire-1B,umpire-2B,umpire-3B,temperature,wind,weather,start_time,stadium,turf,Index,year
132,201908280,boxscore,CHW,MIN,L,2,8,,60-72,3, 21.0,Odorizzi,Detwiler,,3:14,N,"16,802",--,,True,Will Little,Joe West,Eric Cooper,Quinn Wolcott,74° F,16mph out to Leftfield,Sunny,7:11 p.m. Local,Guaranteed Rate Field,grass,1993,2019
132,201908280,boxscore,WSN,BAL,W,8,4,,74-58,2, 5.5,Suero,Wojciechowski,,3:12,N,"25,174",+,,True,Larry Vanover,Dan Bellino,David Rackley,Jeremie Rehak,75° F,6mph in from Leftfield,Cloudy,7:05 p.m. Local,Nationals Park,grass,1994,2019
132,201908280,boxscore,MIA,CIN,L,0,5,,47-85,5, 32.5,DeSclafani,Alcantara,,2:41,N,"6,409",---,,True,Vic Carapazza,Dan Iassogna,Laz Diaz,Ryan Blakney,76° F,0mph,In Dome,7:10 p.m. Local,Marlins Park,grass,1995,2019
135,201908280,boxscore,LAA,TEX,L,0,3,,64-71,4, 23.5,Jurado,Del Pozo,Leclerc,2:55,N,"37,535",-,,True,Paul Emmel,Nic Lentz,Chad Fairchild,Bruce Dreckman,76° F,7mph out to Centerfield,Sunny,7:08 p.m. Local,Angel Stadium of Anaheim,grass,1996,2019
133,201908290,boxscore,NYM,CHC,L,1,4,,67-66,4, 13.0,Lester,deGrom,Kimbrel,2:35,N,"38,389",------,,True,Bill Miller,Chris Conroy,Chad Whitson,Doug Eddings,79° F,13mph from Left to Right,Sunny,7:10 p.m. Local,Citi Field,grass,1997,2019
133,201908290,boxscore,MIA,CIN,W-wo,4,3,12,48-85,5, 32.0,Kinley,Iglesias,,3:35,N,"6,466",+,,True,Dan Iassogna,Laz Diaz,Ryan Blakney,Vic Carapazza,76° F,0mph,In Dome,7:10 p.m. Local,Marlins Park,grass,1998,2019
133,201908290,boxscore,SFG,SDP,L,3,5,,65-68,3, 21.5,Paddack,Rodriguez,Munoz,2:28,N,"33,135",---,,True,Ramon De Jesus,Manny Gonzalez,Sam Holbrook,Jim Wolf,68° F,17mph out to Centerfield,Sunny,6:45 p.m. Local,Oracle Park,grass,1999,2019
132,201908290,boxscore,DET,CLE,L,0,2,,39-93,5, 42.5,Clevinger,Norris,Hand,2:34,D,"16,855",-----,,True,Alan Porter,Jim Reynolds,Sean Barber,Stu Scheurwater,75° F,13mph from Right to Left,Sunny,1:10 p.m. Local,Comerica Park,grass,2000,2019
135,201908290,boxscore,TEX,SEA,L,3,5,,65-70,3, 22.0,Magill,Leclerc,,3:09,N,"16,591",-,,True,Gabe Morales,Phil Cuzzi,Jansen Visconti,Jerry Meals,98° F,12mph in from Centerfield,Cloudy,7:08 p.m. Local,Globe Life Park in Arlington,grass,2001,2019
134,201908290,boxscore,ARI,LAD,W,11,5,,68-66,2, 19.0,Andriese,Ryu,,3:23,N,"22,581",++++,,True,Mark Ripperger,Brian O'Nora,James Hoye,Alex Tosi,77° F,0mph,In Dome,6:40 p.m. Local,Chase Field,turf,2002,2019
133,201908290,boxscore,CHW,MIN,L,5,10,,60-73,3, 22.0,Berrios,Cease,Dobnak,3:20,D,"15,886",---,,True,Joe West,Eric Cooper,Quinn Wolcott,Will Little,81° F,14mph from Right to Left,Sunny,1:11 p.m. Local,Guaranteed Rate Field,grass,2003,2019
135,201908290,boxscore,HOU,TBR,L,8,9,,87-48,1,up 8.5,De Leon,Devenski,Pagan,4:06,D,"33,051",-,,True,Jordan Baker,Brian Knight,Pat Hoberg,Greg Gibson,73° F,0mph,In Dome,1:10 p.m. Local,Minute Maid Park,grass,2004,2019
135,201908290,boxscore,KCR,OAK,L,8,9,,47-88,4, 36.0,Petit,Sparkman,Hendriks,3:17,D,"13,844",-,,True,Bill Welke,Lance Barrett,Mike Everitt,Chris Segal,87° F,13mph from Left to Right,Sunny,12:16 p.m. Local,Kauffman Stadium,grass,2005,2019
135,201908290,boxscore,COL,PIT,L,8,11,,59-76,5, 28.5,Williams,Gonzalez,Vazquez,3:14,N,"33,408",---,,True,Todd Tichenor,Ben May,Adam Hamari,Tom Hallion,81° F,11mph from Right to Left,Cloudy,6:41 p.m. Local,Coors Field,grass,2006,2019
136,201908300,boxscore,TBR,CLE,W,4,0,,78-58,2, 10.0,Drake,Bieber,,2:52,N,"15,294",++,,True,Hunter Wendelstedt,Vic Carapazza,Dan Iassogna,Tom Woodring,72° F,0mph,In Dome,7:11 p.m. Local,Tropicana Field,turf,2007,2019
134,201908300,boxscore,CHC,MIL,W,7,1,,73-61,2, 1.0,Quintana,Anderson,,3:07,D,"40,276",++++,,True,Mike Muchlinski,Rob Drake,Tim Timmons,Roberto Ortiz,71° F,7mph in from Centerfield,Cloudy,1:23 p.m. Local,Wrigley Field,grass,2008,2019
133,201908300,boxscore,PHI,NYM,L,5,11,,69-64,3, 11.5,Wilson,Morin,,3:28,N,"30,503",-,,True,Eric Cooper,Will Little,Joe West,Tripp Gibson,84° F,12mph out to Centerfield,Sunny,7:07 p.m. Local,Citizens Bank Park,grass,2009,2019
136,201908300,boxscore,ATL,CHW,W,10,7,,82-54,1,up 5.5,Fried,Nova,Melancon,3:28,N,"39,097",++,,True,Brian Knight,Pat Hoberg,Greg Gibson,Jordan Baker,85° F,8mph from Left to Right,Sunny,7:20 p.m. Local,SunTrust Park,grass,2010,2019
133,201908300,boxscore,WSN,MIA,W-wo,7,6,,75-58,2, 5.5,Hudson,Stanek,,3:35,N,"26,201",++,,True,Lance Barrett,Nic Lentz,Chad Fairchild,Mike Everitt,86° F,11mph out to Leftfield,Cloudy,7:06 p.m. Local,Nationals Park,grass,2011,2019
136,201908300,boxscore,LAA,BOS,L,6,7,15,64-72,4, 24.0,Cashner,Cahill,,5:23,N,"39,788",--,,True,Dan Bellino,David Rackley,Jeremie Rehak,Larry Vanover,81° F,10mph out to Centerfield,Sunny,7:08 p.m. Local,Angel Stadium of Anaheim,grass,2012,2019
135,201908300,boxscore,ARI,LAD,W,5,4,,69-66,2, 18.0,Bradley,Garcia,,3:41,N,"34,149",+++++,,True,Brian O'Nora,James Hoye,Alex Tosi,Mark Ripperger,76° F,0mph,In Dome,6:40 p.m. Local,Chase Field,turf,2013,2019
133,201908300,boxscore,DET,MIN,L,5,13,,39-94,5, 43.5,Gibson,Jackson,,3:31,N,"17,273",------,,True,John Libka,Carlos Torres,Angel Hernandez,Alfonso Marquez,73° F,8mph out to Leftfield,Cloudy,7:15 p.m. Local,Comerica Park,grass,2014,2019
136,201908300,boxscore,NYY,OAK,L,2,8,,88-48,1,up10.0,Anderson,Kahnle,,3:02,N,"47,265",-,,True,Jim Reynolds,Sean Barber,Stu Scheurwater,Alan Porter,86° F,11mph out to Leftfield,Cloudy,7:08 p.m. Local,Yankee Stadium III,grass,2015,2019
136,201908300,boxscore,COL,PIT,L,4,9,,59-77,5, 28.5,Agrazal,Senzatela,,3:18,N,"27,789",----,,True,Ben May,Adam Hamari,Tom Hallion,Todd Tichenor,85° F,3mph in from Leftfield,Cloudy,6:42 p.m. Local,Coors Field,grass,2016,2019
136,201908300,boxscore,TOR,HOU,L,4,7,,54-82,4, 34.0,McHugh,Thornton,,3:22,N,"25,289",--,,True,Mike Estabrook,Bruce Dreckman,Paul Emmel,Ryan Blakney,72° F,11mph from Left to Right,Cloudy,7:09 p.m. Local,Rogers Centre,turf,2017,2019
136,201908300,boxscore,TEX,SEA,W,6,3,,66-70,3, 22.0,Allard,Gonzales,Clase,2:45,N,"23,563",+,,True,Phil Cuzzi,Jansen Visconti,Jerry Meals,Gabe Morales,77° F,3mph in from Centerfield,Cloudy,7:07 p.m. Local,Globe Life Park in Arlington,grass,2018,2019
134,201908300,boxscore,SFG,SDP,W,8,3,,66-68,3, 20.5,Bumgarner,Lamet,,2:54,N,"34,293",+,,True,Manny Gonzalez,Sam Holbrook,Jim Wolf,Ramon De Jesus,64° F,17mph out to Centerfield,Sunny,7:15 p.m. Local,Oracle Park,grass,2019,2019
136,201908300,boxscore,KCR,BAL,L,2,14,,47-89,4, 37.0,Means,Skoglund,,3:07,N,"16,287",--,,True,Jeff Nelson,Laz Diaz,Cory Blaser,Tony Randazzo,76° F,8mph from Left to Right,Sunny,7:16 p.m. Local,Kauffman Stadium,grass,2020,2019
137,201908310,boxscore,COL,PIT,L,4,11,,59-78,5, 28.5,Musgrove,Melville,,3:26,N,"37,293",-----,,True,Adam Hamari,Tom Hallion,Todd Tichenor,Ben May,88° F,8mph in from Centerfield,Sunny,6:11 p.m. Local,Coors Field,grass,2021,2019
134,201908310,boxscore,WSN,MIA,W,7,0,,76-58,2, 5.5,Strasburg,Lopez,,2:31,N,"27,539",+++,,True,Nic Lentz,Chad Fairchild,Mike Everitt,Lance Barrett,84° F,9mph from Right to Left,Cloudy,7:05 p.m. Local,Nationals Park,grass,2022,2019
137,201908310,boxscore,TOR,HOU,W,6,4,,55-82,4, 34.0,Buchholz,Valdez,Giles,3:04,D,"26,414",+,,True,Bruce Dreckman,Paul Emmel,Ryan Blakney,Mike Estabrook,68° F,10mph from Right to Left,Cloudy,3:08 p.m. Local,Rogers Centre,turf,2023,2019
137,201908310,boxscore,LAA,BOS,W,10,4,,65-72,4, 23.0,Garcia,Brasier,,3:37,N,"43,036",+,,True,David Rackley,Jeremie Rehak,Larry Vanover,Dan Bellino,84° F,8mph out to Rightfield,Sunny,6:08 p.m. Local,Angel Stadium of Anaheim,grass,2024,2019
134,201908310,boxscore,DET,MIN,W,10,7,,40-94,5, 42.5,Boyd,Perez,,3:20,N,"16,713",+,,True,Carlos Torres,Angel Hernandez,Alfonso Marquez,John Libka,70° F,9mph from Left to Right,Cloudy,6:10 p.m. Local,Comerica Park,grass,2025,2019
134,201908310,boxscore,PHI,NYM,L,3,6,,69-65,3, 12.5,Matz,Vargas,Lugo,3:41,D,"40,690",--,,True,Will Little,Joe West,Tripp Gibson,Eric Cooper,86° F,7mph in from Rightfield,Sunny,4:06 p.m. Local,Citizens Bank Park,grass,2026,2019
137,201908310,boxscore,ATL,CHW,W,11,5,,83-54,1,up 5.5,Keuchel,Lopez,,3:52,N,"36,664",+++,,True,Pat Hoberg,Greg Gibson,Jordan Baker,Brian Knight,85° F,8mph from Left to Right,Cloudy,7:21 p.m. Local,SunTrust Park,grass,2027,2019
137,201908310,boxscore,KCR,BAL,W,7,5,,48-89,4, 36.0,Barlow,Fry,Kennedy,2:54,N,"18,385",+,,True,Laz Diaz,Cory Blaser,Tony Randazzo,Jeff Nelson,74° F,9mph from Left to Right,Cloudy,6:15 p.m. Local,Kauffman Stadium,grass,2028,2019
135,201908310,boxscore,CHC,MIL,L,0,2,,73-62,2, 2.5,Guerra,Hamels,Hader,2:57,D,"40,178",-,,True,Rob Drake,Tim Timmons,Roberto Ortiz,Mike Muchlinski,71° F,7mph in from Rightfield,Cloudy,1:20 p.m. Local,Wrigley Field,grass,2029,2019
135,201908310,boxscore,SFG,SDP,L,1,4,,66-69,3, 20.5,Stammen,Watson,Yates,2:58,N,"36,424",-,,True,Sam Holbrook,Jim Wolf,Ramon De Jesus,Manny Gonzalez,74° F,15mph out to Centerfield,Cloudy,6:05 p.m. Local,Oracle Park,grass,2030,2019
137,201908310,boxscore,TEX,SEA,W-wo,3,2,,67-70,3, 21.0,Clase,Magill,,2:49,N,"33,668",++,,True,Jansen Visconti,Jerry Meals,Gabe Morales,Phil Cuzzi,85° F,8mph from Left to Right,Sunny,7:37 p.m. Local,Globe Life Park in Arlington,grass,2031,2019
136,201908310,boxscore,ARI,LAD,W,6,5,,70-66,2, 17.0,Ray,Kershaw,Bradley,3:11,N,"50,180",++++++,,True,James Hoye,Alex Tosi,Mark Ripperger,Brian O'Nora,76° F,0mph,In Dome,5:10 p.m. Local,Chase Field,turf,2032,2019
137,201908310,boxscore,TBR,CLE,W,9,6,,79-58,2, 10.0,Beeks,Plesac,Pagan,3:18,N,"13,327",+++,,True,Vic Carapazza,Dan Iassogna,Tom Woodring,Hunter Wendelstedt,72° F,0mph,In Dome,6:10 p.m. Local,Tropicana Field,turf,2033,2019
137,201908310,boxscore,NYY,OAK,W-wo,4,3,11,89-48,1,up10.0,Gearrin,Trivino,,3:58,D,"44,462",+,,True,Sean Barber,Stu Scheurwater,Alan Porter,Jim Reynolds,76° F,6mph in from Leftfield,Cloudy,1:10 p.m. Local,Yankee Stadium III,grass,2034,2019
133,201908311,boxscore,STL,CIN,W,10,6,,74-59,1,up 2.5,Hudson,Bauer,,3:10,D,"44,738",+,2019-06-05 (Rain),True,Chris Conroy,Adrian Johnson,Doug Eddings,Bill Miller,78° F,7mph in from Rightfield,Sunny,12:15 p.m. Local,Busch Stadium III,grass,2035,2019
134,201908312,boxscore,STL,CIN,W-wo,3,2,,75-59,1,up 2.5,Gant,Iglesias,,2:53,N,"42,074",++,,True,Chad Whitson,Doug Eddings,Bill Miller,Adrian Johnson,80° F,8mph in from Rightfield,Cloudy,6:15 p.m. Local,Busch Stadium III,grass,2036,2019
138,201909010,boxscore,TOR,HOU,L,0,2,,55-83,4, 35.0,Verlander,Giles,,2:29,D,"24,104",-,,True,Paul Emmel,Ryan Blakney,Mike Estabrook,Bruce Dreckman,68° F,0mph,In Dome,1:08 p.m. Local,Rogers Centre,turf,2037,2019
138,201909010,boxscore,ATL,CHW,W,5,3,,84-54,1,up 5.5,Teheran,Giolito,Melancon,3:08,N,"41,397",++++,,True,Greg Gibson,Jordan Baker,Brian Knight,Pat Hoberg,86° F,6mph from Left to Right,Cloudy,5:12 p.m. Local,SunTrust Park,grass,2038,2019
138,201909010,boxscore,COL,PIT,L,2,6,,59-79,5, 29.5,Brault,Hoffman,,3:19,D,"32,685",------,,True,Tom Hallion,Todd Tichenor,Ben May,Adam Hamari,93° F,4mph out to Centerfield,Sunny,1:10 p.m. Local,Coors Field,grass,2039,2019
138,201909010,boxscore,KCR,BAL,W,6,4,,49-89,4, 36.0,McCarthy,Fry,Kennedy,2:45,D,"18,208",++,,True,Cory Blaser,Tony Randazzo,Jeff Nelson,Laz Diaz,75° F,2mph from Left to Right,Overcast,1:15 p.m. Local,Kauffman Stadium,grass,2040,2019
136,201909010,boxscore,SFG,SDP,L,4,8,,66-70,3, 21.5,Lauer,Samardzija,,3:02,D,"38,701",--,,True,Jim Wolf,Ramon De Jesus,Manny Gonzalez,Sam Holbrook,76° F,13mph out to Centerfield,Sunny,1:06 p.m. Local,Oracle Park,grass,2041,2019
138,201909010,boxscore,TEX,SEA,L,3,11,,67-71,3, 22.0,Kikuchi,Martin,,3:39,D,"22,116",-,,True,Jerry Meals,Gabe Morales,Phil Cuzzi,Jansen Visconti,92° F,0mph,Cloudy,2:08 p.m. Local,Globe Life Park in Arlington,grass,2042,2019
135,201909010,boxscore,WSN,MIA,W,9,3,,77-58,2, 5.5,Corbin,Smith,,2:46,D,"29,345",++++,,True,Chad Fairchild,Mike Everitt,Lance Barrett,Nic Lentz,80° F,6mph from Right to Left,Cloudy,1:36 p.m. Local,Nationals Park,grass,2043,2019
138,201909010,boxscore,LAA,BOS,L,3,4,,65-73,4, 24.0,Weber,Heaney,Workman,3:21,D,"39,382",-,,True,Jeremie Rehak,Larry Vanover,Dan Bellino,David Rackley,83° F,8mph out to Centerfield,Cloudy,1:09 p.m. Local,Angel Stadium of Anaheim,grass,2044,2019
135,201909010,boxscore,DET,MIN,L,3,8,,40-95,5, 43.5,Pineda,Turnbull,,3:07,D,"13,776",-,,True,Angel Hernandez,Alfonso Marquez,John Libka,Carlos Torres,63° F,5mph from Left to Right,Cloudy,1:31 p.m. Local,Comerica Park,grass,2045,2019
138,201909010,boxscore,NYY,OAK,W-wo,5,4,,90-48,1,up10.0,Ottavino,Hendriks,,3:17,D,"42,860",++,,True,Stu Scheurwater,Alan Porter,Jim Reynolds,Sean Barber,74° F,10mph in from Rightfield,Cloudy,1:10 p.m. Local,Yankee Stadium III,grass,2046,2019
137,201909010,boxscore,ARI,LAD,L,3,4,11,70-67,2, 18.0,Sadler,Clarke,Baez,3:56,D,"34,439",-,,True,Alex Tosi,Mark Ripperger,Brian O'Nora,James Hoye,76° F,0mph,In Dome,1:12 p.m. Local,Chase Field,turf,2047,2019
138,201909010,boxscore,TBR,CLE,W,8,2,,80-58,2, 10.0,Morton,Plutko,,3:01,D,"14,922",++++,,True,Dan Iassogna,Tom Woodring,Hunter Wendelstedt,Vic Carapazza,72° F,0mph,In Dome,1:10 p.m. Local,Tropicana Field,turf,2048,2019
135,201909010,boxscore,PHI,NYM,W,5,2,,70-65,3, 12.5,Neris,Zamora,,2:52,N,"33,492",+,,True,Joe West,Tripp Gibson,Eric Cooper,Will Little,76° F,10mph out to Leftfield,Cloudy,7:07 p.m. Local,Citizens Bank Park,grass,2049,2019
136,201909010,boxscore,CHC,MIL,L,0,4,,73-63,2, 3.0,Jackson,Chatwood,,3:29,D,"40,912",--,,True,Tim Timmons,Roberto Ortiz,Mike Muchlinski,Rob Drake,68° F,4mph in from Centerfield,Cloudy,1:21 p.m. Local,Wrigley Field,grass,2050,2019
135,201909011,boxscore,STL,CIN,W-wo,4,3,,76-59,1,up 3.0,Martinez,Lorenzen,,2:58,D,"43,692",+++,2019-08-30 (Rain),True,Doug Eddings,Chris Conroy,Chad Whitson,Adrian Johnson,76° F,5mph out to Rightfield,Overcast,12:07 p.m. Local,Busch Stadium III,grass,2051,2019
136,201909012,boxscore,STL,CIN,L,3,5,,76-60,1,up 3.0,Castillo,Ponce de Leon,Iglesias,3:04,N,"38,665",-,,True,Bill Miller,Chad Whitson,Adrian Johnson,Chris Conroy,81° F,6mph out to Rightfield,Sunny,6:06 p.m. Local,Busch Stadium III,grass,2052,2019
139,201909020,boxscore,TBR,BAL,W-wo,5,4,10,81-58,2, 9.0,Poche,Tate,,3:16,D,"10,566",+++++,,True,Mike Everitt,Mark Wegner,Lance Barrett,Nic Lentz,72° F,0mph,In Dome,1:10 p.m. Local,Tropicana Field,turf,2053,2019
137,201909020,boxscore,STL,SFG,W,3,1,,77-60,1,up 3.0,Wainwright,Beede,Martinez,2:43,D,"40,732",+,,True,Jeff Nelson,Laz Diaz,Jansen Visconti,Cory Blaser,82° F,3mph in from Rightfield,Sunny,1:16 p.m. Local,Busch Stadium III,grass,2054,2019
139,201909020,boxscore,ATL,TOR,W,6,3,,85-54,1,up 6.5,Soroka,Waguespack,Melancon,2:52,D,"28,987",+++++,,True,Jordan Baker,Hunter Wendelstedt,Vic Carapazza,Dan Iassogna,87° F,7mph from Left to Right,Sunny,1:21 p.m. Local,SunTrust Park,grass,2055,2019
136,201909020,boxscore,DET,MIN,L,3,4,,40-96,5, 44.5,Littell,Farmer,Rogers,3:07,D,"14,614",--,,True,Paul Nauert,John Libka,Carlos Torres,Angel Hernandez,76° F,8mph from Right to Left,Sunny,1:10 p.m. Local,Comerica Park,grass,2056,2019
140,201909020,boxscore,LAD,COL,W,16,9,,90-50,1,up18.0,Buehler,Lambert,Maeda,4:06,N,"45,910",++,,True,Larry Vanover,Dan Bellino,Manny Gonzalez,David Rackley,88° F,7mph out to Centerfield,Sunny,5:10 p.m. Local,Dodger Stadium,grass,2057,2019
137,201909020,boxscore,MIL,HOU,L,2,3,10,70-67,3, 7.0,Osuna,Guerra,James,3:35,D,"39,046",-,,True,Ben May,Chad Whitson,Doug Eddings,Bill Miller,74° F,0mph,In Dome,3:10 p.m. Local,Miller Park,grass,2058,2019
137,201909020,boxscore,CHC,SEA,W,5,1,,74-63,2, 3.0,Phelps,Wisler,,2:56,D,"39,133",+,,True,Ryan Blakney,Mike Estabrook,Bruce Dreckman,Paul Emmel,78° F,5mph in from Rightfield,Cloudy,1:21 p.m. Local,Wrigley Field,grass,2059,2019
138,201909020,boxscore,CLE,CHW,W,11,3,,80-58,2, 5.5,Civale,Detwiler,,4:07,N,"16,149",+,,True,Mark Carlson,Tripp Gibson,Brennan Miller,Chris Conroy,74° F,9mph from Left to Right,Cloudy,7:10 p.m. Local,Progressive Field,grass,2060,2019
138,201909020,boxscore,ARI,SDP,W,14,7,,71-67,2, 18.0,Leake,Quantrill,,3:26,D,"23,477",+,,True,Ted Barrett,Kerwin Danley,John Tumpane,Lance Barksdale,76° F,0mph,In Dome,1:10 p.m. Local,Chase Field,turf,2061,2019
139,201909020,boxscore,NYY,TEX,L,0,7,,90-49,1,up 9.0,Minor,Tanaka,,3:04,D,"40,015",-,,True,Chris Segal,Eric Cooper,Will Little,Joe West,73° F,6mph out to Leftfield,Cloudy,3:57 p.m. Local,Yankee Stadium III,grass,2062,2019
138,201909020,boxscore,CIN,PHI,L,1,7,,64-74,4, 13.5,Smyly,DeSclafani,,2:40,D,"19,631",-,,True,Quinn Wolcott,Marvin Hudson,Tom Woodring,Gary Cederstrom,81° F,6mph out to Centerfield,Cloudy,2:12 p.m. Local,Great American Ball Park,grass,2063,2019
136,201909020,boxscore,WSN,NYM,L,3,7,,77-59,2, 6.5,Syndergaard,Ross,,3:08,D,"25,329",-,,True,Alan Porter,Jim Reynolds,Sean Barber,Stu Scheurwater,85° F,4mph from Right to Left,Cloudy,1:06 p.m. Local,Nationals Park,grass,2064,2019
138,201909030,boxscore,MIL,HOU,W,4,2,,71-67,3, 7.0,Lyles,Greinke,Hader,2:41,N,"29,335",+,,True,Chad Whitson,Doug Eddings,Bill Miller,Ben May,78° F,0mph,In Dome,6:40 p.m. Local,Miller Park,grass,2065,2019
139,201909030,boxscore,KCR,DET,W-wo,6,5,,50-89,4, 36.5,Kennedy,Reininger,,3:09,N,"12,644",+++,,True,Roberto Ortiz,Mike Muchlinski,Rob Drake,Tim Timmons,89° F,5mph from Right to Left,Cloudy,7:15 p.m. Local,Kauffman Stadium,grass,2066,2019
138,201909030,boxscore,STL,SFG,W,1,0,,78-60,1,up 3.0,Flaherty,Rodriguez,Martinez,2:11,N,"38,259",++,,True,Laz Diaz,Jansen Visconti,Cory Blaser,Jeff Nelson,89° F,5mph out to Rightfield,Cloudy,6:47 p.m. Local,Busch Stadium III,grass,2067,2019
141,201909030,boxscore,LAD,COL,W,5,3,,91-50,1,up18.0,Ferguson,Shaw,Jansen,3:14,N,"52,231",+++,,True,Dan Bellino,David Rackley,Larry Vanover,Manny Gonzalez,83° F,4mph out to Centerfield,Sunny,7:10 p.m. Local,Dodger Stadium,grass,2068,2019
138,201909030,boxscore,PIT,MIA,L,4,5,10,60-78,5, 18.0,Conley,Markel,Urena,3:24,N,"9,169",-,,True,John Libka,Carlos Torres,Angel Hernandez,Paul Nauert,81° F,9mph in from Rightfield,Sunny,7:06 p.m. Local,PNC Park,grass,2069,2019
139,201909030,boxscore,CLE,CHW,L,5,6,,80-59,2, 6.5,Marshall,Carrasco,Colome,3:05,N,"17,397",-,,True,Tripp Gibson,Brennan Miller,Chris Conroy,Mark Carlson,80° F,14mph out to Centerfield,Cloudy,7:10 p.m. Local,Progressive Field,grass,2070,2019
139,201909030,boxscore,ARI,SDP,W,2,1,,72-67,2, 18.0,Kelly,Bolanos,Bradley,3:08,N,"15,402",++,,True,Kerwin Danley,John Tumpane,Lance Barksdale,Ted Barrett,76° F,0mph,In Dome,6:40 p.m. Local,Chase Field,turf,2071,2019
140,201909030,boxscore,NYY,TEX,W,10,1,,91-49,1,up 9.5,Paxton,Volquez,,2:36,N,"33,711",+,,True,Eric Cooper,Will Little,Joe West,Chris Segal,79° F,15mph from Right to Left,Sunny,6:40 p.m. Local,Yankee Stadium III,grass,2072,2019
140,201909030,boxscore,ATL,TOR,W,7,2,,86-54,1,up 6.5,Foltynewicz,Font,,2:46,N,"25,427",++++++,,True,Hunter Wendelstedt,Vic Carapazza,Dan Iassogna,Jordan Baker,89° F,6mph out to Centerfield,Cloudy,7:20 p.m. Local,SunTrust Park,grass,2073,2019
137,201909030,boxscore,WSN,NYM,W-wo,11,10,,78-59,2, 6.5,Guerra,Diaz,,3:17,N,"20,759",+,,True,Jim Reynolds,Sean Barber,Stu Scheurwater,Alan Porter,83° F,5mph out to Leftfield,Sunny,7:06 p.m. Local,Nationals Park,grass,2074,2019
138,201909030,boxscore,BOS,MIN,L,5,6,,74-64,3, 16.0,Thorpe,Porcello,Rogers,3:28,N,"35,129",-,,True,D.J. Reyburn,Ramon De Jesus,Fieldin Culbreth,CB Bucknor,70° F,9mph from Right to Left,Sunny,7:10 p.m. Local,Fenway Park,grass,2075,2019
139,201909030,boxscore,CIN,PHI,L,2,6,,64-75,4, 14.5,Vincent,Garrett,,3:16,N,"11,452",--,,True,Marvin Hudson,Tom Woodring,Gary Cederstrom,Quinn Wolcott,86° F,8mph from Right to Left,Sunny,6:40 p.m. Local,Great American Ball Park,grass,2076,2019
138,201909030,boxscore,OAK,LAA,W,7,5,,80-58,2, 9.0,Petit,Ramirez,Hendriks,3:04,N,"14,031",+,,True,Mark Ripperger,Brian O'Nora,James Hoye,Alex Tosi,69° F,12mph out to Rightfield,Sunny,7:09 p.m. Local,Oakland-Alameda County Coliseum,grass,2077,2019
138,201909030,boxscore,CHC,SEA,W,6,1,,75-63,2, 3.0,Lester,Hernandez,,3:14,N,"33,958",++,,True,Mike Estabrook,Bruce Dreckman,Paul Emmel,Ryan Blakney,78° F,11mph out to Centerfield,Cloudy,7:05 p.m. Local,Wrigley Field,grass,2078,2019
140,201909031,boxscore,TBR,BAL,L,2,4,,81-59,2, 9.5,Blach,Drake,Bleier,2:41,D,,-,,True,Mark Wegner,Ryan Additon,Nic Lentz,Mike Everitt,72° F,0mph,In Dome,3:10 p.m. Local,Tropicana Field,turf,2079,2019
141,201909032,boxscore,TBR,BAL,W,2,0,,82-59,2, 9.5,Castillo,Ynoa,Pagan,2:27,D,"6,844",+,2019-09-04 (Moved forward for hurricane Dorian),True,Lance Barrett,Nic Lentz,Mike Everitt,Ryan Additon,72° F,0mph,In Dome,6:32 p.m. Local,Tropicana Field,turf,2080,2019
139,201909040,boxscore,STL,SFG,L,8,9,,78-61,1,up 2.5,Rogers,Gallegos,Smith,4:05,N,"41,945",-,,True,Jansen Visconti,Cory Blaser,Jeff Nelson,Laz Diaz,78° F,7mph out to Rightfield,Cloudy,6:46 p.m. Local,Busch Stadium III,grass,2081,2019
138,201909040,boxscore,WSN,NYM,L,4,8,,78-60,2, 7.0,Wheeler,Sanchez,,3:24,D,"20,237",-,,True,Sean Barber,Stu Scheurwater,Alan Porter,Jim Reynolds,87° F,13mph out to Rightfield,Sunny,1:07 p.m. Local,Nationals Park,grass,2082,2019
140,201909040,boxscore,ARI,SDP,W,4,1,,73-67,2, 18.0,Gallen,Stammen,Bradley,2:55,N,"18,096",+++,,True,John Tumpane,Lance Barksdale,Ted Barrett,Kerwin Danley,75° F,0mph,In Dome,6:40 p.m. Local,Chase Field,turf,2083,2019
141,201909040,boxscore,NYY,TEX,W,4,1,,92-49,1,up10.0,Cessa,Lynn,,3:05,N,"36,082",++,,True,Will Little,Joe West,Chris Segal,Eric Cooper,84° F,7mph out to Centerfield,Cloudy,6:39 p.m. Local,Yankee Stadium III,grass,2084,2019
139,201909040,boxscore,BOS,MIN,W,6,2,,75-64,3, 16.0,Rodriguez,Berrios,Workman,3:22,N,"35,218",+,,True,Ramon De Jesus,Fieldin Culbreth,CB Bucknor,D.J. Reyburn,79° F,14mph out to Centerfield,Overcast,7:57 p.m. Local,Fenway Park,grass,2085,2019
140,201909040,boxscore,KCR,DET,W,5,4,,51-89,4, 35.5,Junis,Jackson,Kennedy,2:44,N,"15,308",++++,,True,Mike Muchlinski,Rob Drake,Tim Timmons,Roberto Ortiz,79° F,6mph from Right to Left,Sunny,7:15 p.m. Local,Kauffman Stadium,grass,2086,2019
